区站号,纬度,经度,观测场拔海高度,年,月,日照时数
56675.0,26.39,102.35,1694.5,2017.0,9.0,5.043333333333333
56684.0,26.24,103.15,2188.3,2017.0,9.0,6.07
56688.0,26.06,103.1,1254.1000000000001,2017.0,9.0,5.413333333333334
56691.0,26.52,104.17,2237.5,2017.0,9.0,3.736666666666667
56693.0,26.35,104.52,1815.9,2017.0,9.0,4.256666666666667
56697.0,26.13,104.05,1984.2,2017.0,9.0,3.333333333333334
56739.0,24.59,98.3,1695.9,2017.0,9.0,4.656666666666667
56742.0,25.53,99.22,1723.9,2017.0,9.0,3.6066666666666674
56745.0,25.41,99.57,1626.1000000000001,2017.0,9.0,5.523333333333333
56746.0,25.28,99.31,1616.7,2017.0,9.0,4.423333333333334
56748.0,25.07,99.11,1652.2,2017.0,9.0,4.916666666666667
56751.0,25.42,100.11,1977.7,2017.0,9.0,2.8966666666666665
56752.0,25.5,100.34,1438.7,2017.0,9.0,6.083333333333334
56755.0,25.23,100.24,1711.7,2017.0,9.0,5.916666666666667
56756.0,25.29,100.35,1992.9,2017.0,9.0,5.943333333333333
56757.0,25.16,100.17,1742.1000000000001,2017.0,9.0,3.686666666666667
56761.0,25.43,101.19,1878.1000000000001,2017.0,9.0,5.99
56763.0,25.44,101.52,1120.6000000000001,2017.0,9.0,5.670000000000001
56764.0,25.32,101.14,1873.5,2017.0,9.0,5.0566666666666675
56766.0,25.18,101.31,1822.0,2017.0,9.0,4.16
56767.0,25.12,101.16,1905.4,2017.0,9.0,5.443333333333333
56768.0,25.02,101.33,1824.1000000000001,2017.0,9.0,4.8066666666666675
56772.0,25.14,102.3,1692.7,2017.0,9.0,3.8700000000000006
56774.0,25.19,102.15,1800.2,2017.0,9.0,4.4366666666666665
56775.0,25.33,102.27,1750.9,2017.0,9.0,4.863333333333333
56777.0,25.07,102.06,1671.4,2017.0,9.0,4.2
56778.0,25.0,102.39,1888.1000000000001,2017.0,9.0,5.373333333333334
56781.0,25.33,103.16,1865.8000000000002,2017.0,9.0,2.34
56782.0,25.26,103.34,2067.1,2017.0,9.0,4.373333333333334
56783.0,25.3,103.48,1906.2,2017.0,9.0,3.983333333333334
56785.0,25.21,103.05,1915.7,2017.0,9.0,3.1366666666666667
56786.0,25.36,103.49,1898.7,2017.0,9.0,4.796666666666667
56788.0,24.59,103.37,1857.6000000000001,2017.0,9.0,4.136666666666667
56790.0,25.41,104.15,1925.8000000000002,2017.0,9.0,3.4333333333333336
56792.0,25.47,104.58,1649.4,2017.0,9.0,5.016666666666667
56793.0,25.43,104.28,1800.0,2017.0,9.0,4.286666666666667
56835.0,24.1,97.47,959.1,2017.0,9.0,5.086666666666667
56836.0,24.42,97.57,826.7,2017.0,9.0,4.6000000000000005
56838.0,24.0,97.51,762.9000000000001,2017.0,9.0,4.44
56839.0,23.46,98.49,995.3000000000001,2017.0,9.0,3.6033333333333335
56840.0,24.49,98.18,1012.9000000000001,2017.0,9.0,5.543333333333333
56841.0,24.36,98.41,1528.0,2017.0,9.0,3.8166666666666664
56842.0,24.44,99.11,1471.2,2017.0,9.0,4.763333333333334
56843.0,24.5,99.37,1650.6000000000001,2017.0,9.0,3.833333333333334
56844.0,24.26,98.35,913.8000000000001,2017.0,9.0,4.286666666666667
56846.0,24.35,99.56,1569.0,2017.0,9.0,3.286666666666667
56849.0,24.02,99.14,1606.2,2017.0,9.0,4.3933333333333335
56851.0,25.02,100.31,1377.2,2017.0,9.0,4.62
56854.0,24.27,100.08,1108.6000000000001,2017.0,9.0,5.88
56856.0,24.28,100.52,1162.3,2017.0,9.0,4.423333333333334
56862.0,24.41,101.36,1968.1000000000001,2017.0,9.0,4.373333333333334
56863.0,24.55,102.3,1893.4,2017.0,9.0,3.6799999999999997
56867.0,23.59,101.07,1105.4,2017.0,9.0,3.6166666666666667
56869.0,24.04,101.58,1497.5,2017.0,9.0,4.78
56870.0,24.39,102.11,1600.9,2017.0,9.0,4.423333333333334
56871.0,24.41,102.34,1979.2,2017.0,9.0,5.5600000000000005
56872.0,24.57,102.37,2358.3,2017.0,9.0,1.9966666666666666
56873.0,24.41,102.55,1796.3000000000002,2017.0,9.0,3.5166666666666666
56875.0,24.2,102.33,1716.9,2017.0,9.0,2.816666666666667
56876.0,24.17,102.46,1731.1000000000001,2017.0,9.0,3.7566666666666673
56878.0,24.08,102.45,1801.8000000000002,2017.0,9.0,4.246666666666667
56879.0,24.11,102.55,1702.6000000000001,2017.0,9.0,3.3133333333333335
56880.0,24.55,103.1,1532.5,2017.0,9.0,3.793333333333333
56881.0,24.45,103.16,1695.8000000000002,2017.0,9.0,5.126666666666667
56882.0,24.55,102.5,1976.6000000000001,2017.0,9.0,4.046666666666667
56883.0,24.49,103.59,1900.9,2017.0,9.0,3.6500000000000004
56885.0,24.24,103.27,1415.5,2017.0,9.0,5.0
56886.0,24.32,103.46,1704.3000000000002,2017.0,9.0,3.9433333333333334
56889.0,24.03,104.1,1518.7,2017.0,9.0,4.363333333333333
56891.0,24.53,104.19,1482.7,2017.0,9.0,2.666666666666667
56898.0,24.11,102.24,1600.0,2017.0,9.0,3.703333333333333
56944.0,23.09,99.16,1278.3000000000002,2017.0,9.0,4.6033333333333335
56946.0,23.33,99.24,1104.9,2017.0,9.0,5.426666666666667
56948.0,22.38,99.36,1155.0,2017.0,9.0,3.923333333333334
56949.0,22.19,99.36,1079.9,2017.0,9.0,4.463333333333334
56950.0,23.28,99.48,1044.1000000000001,2017.0,9.0,4.883333333333334
56951.0,23.53,100.05,1502.4,2017.0,9.0,4.37
56952.0,23.3,100.42,979.2,2017.0,9.0,6.370000000000001
56954.0,22.34,99.56,1054.8,2017.0,9.0,4.44
56958.0,21.58,100.28,1222.8,2017.0,9.0,3.38
56959.0,22.0,100.47,582.0,2017.0,9.0,4.673333333333334
56961.0,23.02,101.03,1336.9,2017.0,9.0,3.39
56962.0,23.25,101.4,1314.6000000000001,2017.0,9.0,5.223333333333334
56964.0,22.47,100.58,1302.1000000000001,2017.0,9.0,5.476666666666667
56966.0,23.36,101.59,400.90000000000003,2017.0,9.0,5.473333333333334
56969.0,21.28,101.34,633.4000000000001,2017.0,9.0,4.826666666666667
56970.0,23.42,102.29,1419.3000000000002,2017.0,9.0,4.276666666666666
56973.0,23.37,102.5,1309.3000000000002,2017.0,9.0,4.593333333333333
56975.0,23.22,102.26,974.5,2017.0,9.0,5.373333333333334
56976.0,23.13,102.51,312.3,2017.0,9.0,4.376666666666667
56977.0,22.35,101.51,1120.5,2017.0,9.0,4.816666666666666
56978.0,23.0,102.25,1642.8000000000002,2017.0,9.0,4.493333333333333
56982.0,23.42,103.17,1117.0,2017.0,9.0,4.4
56984.0,23.23,103.09,1720.5,2017.0,9.0,5.120000000000001
56985.0,23.27,103.2,1313.6000000000001,2017.0,9.0,5.823333333333334
56986.0,22.59,103.41,1414.1000000000001,2017.0,9.0,3.2733333333333334
56987.0,22.47,103.14,1260.0,2017.0,9.0,3.746666666666667
56989.0,22.3,103.57,137.8,2017.0,9.0,5.453333333333333
56991.0,23.37,104.2,1561.1000000000001,2017.0,9.0,4.173333333333334
56992.0,23.27,104.42,1507.5,2017.0,9.0,4.64
56994.0,23.2,104.17,1293.5,2017.0,9.0,4.7
56995.0,23.02,104.25,1332.9,2017.0,9.0,5.460000000000001
56996.0,23.08,104.42,1093.4,2017.0,9.0,5.66
57001.0,34.45,105.2,1271.9,2017.0,9.0,4.016666666666667
57002.0,34.51,105.39,1216.1000000000001,2017.0,9.0,4.12
57003.0,34.54,106.5,924.2,2017.0,9.0,3.7233333333333336
57004.0,34.44,104.53,1495.4,2017.0,9.0,4.816666666666666
57006.0,34.34,105.45,1149.8,2017.0,9.0,3.5533333333333332
57007.0,34.11,105.11,1404.6000000000001,2017.0,9.0,2.84
57008.0,34.02,105.18,1579.0,2017.0,9.0,3.1333333333333333
57011.0,34.45,106.09,1378.2,2017.0,9.0,4.363333333333333
57012.0,34.59,106.12,1664.5,2017.0,9.0,4.706666666666667
57014.0,34.34,105.52,1085.2,2017.0,9.0,4.010000000000001
57016.0,34.21,107.08,612.4,2017.0,9.0,2.9066666666666667
57020.0,34.22,107.24,563.0,2017.0,9.0,3.8233333333333337
57021.0,34.39,107.08,751.6,2017.0,9.0,3.4766666666666666
57022.0,34.41,107.47,1026.3,2017.0,9.0,3.626666666666667
57023.0,35.01,108.07,919.9000000000001,2017.0,9.0,3.8733333333333335
57024.0,34.27,107.39,669.6,2017.0,9.0,3.4733333333333336
57025.0,34.31,107.23,781.1,2017.0,9.0,3.4700000000000006
57026.0,34.22,107.53,585.9,2017.0,9.0,3.996666666666667
57027.0,34.18,107.44,490.8,2017.0,9.0,3.4733333333333336
57028.0,34.02,107.19,1543.6000000000001,2017.0,9.0,2.936666666666667
57029.0,34.3,108.29,543.2,2017.0,9.0,3.7666666666666666
57030.0,34.42,108.09,994.6,2017.0,9.0,3.5233333333333334
57031.0,34.49,108.33,1012.7,2017.0,9.0,4.416666666666667
57032.0,34.08,108.12,436.0,2017.0,9.0,2.85
57033.0,34.33,108.49,428.1,2017.0,9.0,3.9266666666666667
57034.0,34.19,108.14,471.0,2017.0,9.0,3.736666666666667
57035.0,34.33,108.14,636.8000000000001,2017.0,9.0,3.48
57037.0,34.56,108.59,710.0,2017.0,9.0,4.34
57038.0,34.17,108.27,410.90000000000003,2017.0,9.0,2.8733333333333335
57039.0,34.05,108.53,445.0,2017.0,9.0,3.106666666666667
57040.0,34.33,109.04,385.0,2017.0,9.0,4.023333333333333
57041.0,34.38,108.55,424.0,2017.0,9.0,2.5500000000000003
57042.0,34.47,109.11,470.90000000000003,2017.0,9.0,3.8833333333333337
57043.0,34.48,109.58,351.40000000000003,2017.0,9.0,4.493333333333333
57044.0,34.24,109.14,424.5,2017.0,9.0,3.453333333333333
57045.0,34.24,109.3,640.8000000000001,2017.0,9.0,3.5100000000000002
57046.0,34.29,110.05,2064.9,2017.0,9.0,4.293333333333333
57047.0,34.1,109.19,540.2,2017.0,9.0,2.54
57048.0,34.24,108.43,472.8,2017.0,9.0,3.543333333333333
57049.0,34.31,109.44,341.5,2017.0,9.0,3.293333333333333
57051.0,34.48,111.12,409.90000000000003,2017.0,9.0,4.1033333333333335
57052.0,34.53,110.27,354.1,2017.0,9.0,4.503333333333333
57053.0,34.42,110.43,505.70000000000005,2017.0,9.0,4.32
57054.0,34.33,110.14,556.3000000000001,2017.0,9.0,4.2299999999999995
57055.0,34.36,110.08,342.1,2017.0,9.0,4.416666666666667
57056.0,34.32,110.51,484.5,2017.0,9.0,3.45
57057.0,34.06,110.09,963.4000000000001,2017.0,9.0,3.5233333333333334
57060.0,35.1,111.14,402.90000000000003,2017.0,9.0,4.46
57061.0,34.5,111.12,410.70000000000005,2017.0,9.0,3.75
57063.0,34.46,111.46,523.6,2017.0,9.0,4.916666666666667
57065.0,34.33,112.08,317.5,2017.0,9.0,3.876666666666667
57066.0,34.24,111.4,408.20000000000005,2017.0,9.0,3.5600000000000005
57067.0,34.05,111.04,658.5,2017.0,9.0,2.8466666666666667
57070.0,34.44,112.07,364.0,2017.0,9.0,5.04
57071.0,34.48,112.28,329.1,2017.0,9.0,5.186666666666667
57072.0,34.55,112.45,127.5,2017.0,9.0,5.68
57074.0,34.25,112.24,252.20000000000002,2017.0,9.0,3.6066666666666674
57075.0,34.1,112.52,203.10000000000002,2017.0,9.0,4.38
57076.0,34.44,112.47,189.5,2017.0,9.0,6.45
57077.0,33.47,111.39,742.4000000000001,2017.0,9.0,4.086666666666667
57078.0,34.09,112.28,336.5,2017.0,9.0,4.396666666666667
57079.0,34.57,113.02,106.4,2017.0,9.0,5.8100000000000005
57080.0,34.44,112.58,165.20000000000002,2017.0,9.0,4.303333333333334
57081.0,34.48,113.26,140.9,2017.0,9.0,4.573333333333333
57082.0,34.28,113.01,427.1,2017.0,9.0,4.836666666666667
57083.0,34.43,113.39,110.4,2017.0,9.0,4.890000000000001
57084.0,34.3,113.03,1178.4,2017.0,9.0,3.923333333333334
57085.0,34.32,113.2,259.90000000000003,2017.0,9.0,5.666666666666667
57086.0,34.23,113.43,116.60000000000001,2017.0,9.0,4.473333333333334
57087.0,34.16,113.44,104.10000000000001,2017.0,9.0,4.800000000000001
57088.0,34.11,113.3,146.0,2017.0,9.0,4.076666666666667
57089.0,34.04,113.56,67.2,2017.0,9.0,4.123333333333334
57090.0,34.43,113.58,78.10000000000001,2017.0,9.0,4.800000000000001
57091.0,34.47,114.18,73.7,2017.0,9.0,4.55
57093.0,34.51,114.49,73.3,2017.0,9.0,4.46
57094.0,34.24,114.13,67.4,2017.0,9.0,4.8933333333333335
57095.0,34.07,114.09,61.1,2017.0,9.0,4.58
57096.0,34.32,114.47,59.7,2017.0,9.0,5.216666666666667
57098.0,34.05,114.24,58.300000000000004,2017.0,9.0,4.003333333333333
57099.0,34.04,114.51,52.6,2017.0,9.0,4.636666666666667
57102.0,33.45,105.43,970.0,2017.0,9.0,2.586666666666667
57105.0,33.2,105.36,1221.2,2017.0,9.0,2.6366666666666667
57106.0,33.19,106.09,794.2,2017.0,9.0,2.1300000000000003
57110.0,33.47,106.05,930.8000000000001,2017.0,9.0,2.5733333333333337
57111.0,33.55,106.18,961.4000000000001,2017.0,9.0,3.706666666666667
57113.0,33.56,106.33,984.0,2017.0,9.0,3.18
57119.0,33.1,106.42,548.1,2017.0,9.0,2.5833333333333335
57123.0,34.17,108.04,506.0,2017.0,9.0,2.9600000000000004
57124.0,33.38,106.56,1032.1000000000001,2017.0,9.0,2.8133333333333335
57126.0,33.13,107.33,468.6,2017.0,9.0,2.536666666666667
57127.0,33.04,107.02,509.5,2017.0,9.0,2.4133333333333336
57128.0,33.1,107.2,486.40000000000003,2017.0,9.0,2.546666666666667
57129.0,32.59,107.43,446.0,2017.0,9.0,2.5133333333333336
57131.0,34.26,108.58,410.0,2017.0,9.0,3.4600000000000004
57132.0,34.08,108.35,411.0,2017.0,9.0,3.99
57134.0,33.31,107.59,827.2,2017.0,9.0,2.7300000000000004
57137.0,33.19,108.19,802.4000000000001,2017.0,9.0,2.32
57140.0,33.4,109.07,818.2,2017.0,9.0,2.9833333333333334
57143.0,33.52,109.58,742.2,2017.0,9.0,4.043333333333333
57144.0,33.26,109.09,693.7,2017.0,9.0,2.9000000000000004
57153.0,33.42,110.2,639.0,2017.0,9.0,3.166666666666667
57154.0,33.32,110.54,523.0,2017.0,9.0,4.336666666666667
57155.0,33.32,109.55,813.2,2017.0,9.0,2.626666666666667
57156.0,33.18,111.3,250.3,2017.0,9.0,4.19
57162.0,34.08,112.04,440.70000000000005,2017.0,9.0,2.986666666666667
57169.0,33.09,111.53,221.20000000000002,2017.0,9.0,2.8866666666666667
57171.0,33.46,113.07,142.0,2017.0,9.0,
57173.0,33.45,112.53,145.70000000000002,2017.0,9.0,3.8233333333333337
57175.0,33.05,112.15,239.70000000000002,2017.0,9.0,3.203333333333333
57176.0,33.29,112.25,231.10000000000002,2017.0,9.0,3.69
57177.0,33.2,113.32,89.80000000000001,2017.0,9.0,4.5600000000000005
57178.0,33.06,112.29,180.60000000000002,2017.0,9.0,4.113333333333333
57179.0,33.17,113.0,160.4,2017.0,9.0,4.243333333333333
57180.0,33.59,113.12,117.5,2017.0,9.0,4.71
57181.0,33.53,113.03,136.4,2017.0,9.0,4.346666666666667
57182.0,33.51,113.31,80.4,2017.0,9.0,4.1000000000000005
57183.0,33.48,113.55,60.0,2017.0,9.0,4.68
57184.0,33.38,113.18,97.5,2017.0,9.0,4.24
57185.0,33.27,113.35,91.10000000000001,2017.0,9.0,4.4799999999999995
57186.0,33.36,114.03,58.7,2017.0,9.0,4.956666666666667
57187.0,33.02,112.58,116.80000000000001,2017.0,9.0,3.203333333333333
57188.0,33.22,114.02,55.900000000000006,2017.0,9.0,4.256666666666667
57189.0,33.08,113.57,64.60000000000001,2017.0,9.0,4.346666666666667
57190.0,33.45,114.24,50.5,2017.0,9.0,4.8933333333333335
57191.0,34.31,114.28,64.2,2017.0,9.0,4.523333333333333
57192.0,33.44,114.51,45.5,2017.0,9.0,3.733333333333334
57193.0,33.47,114.31,52.6,2017.0,9.0,4.096666666666667
57194.0,33.16,114.18,53.400000000000006,2017.0,9.0,3.6666666666666665
57195.0,33.37,114.37,46.6,2017.0,9.0,4.5200000000000005
57196.0,33.24,114.52,43.6,2017.0,9.0,3.556666666666667
57197.0,32.58,114.21,50.1,2017.0,9.0,3.1100000000000003
57198.0,33.3,114.34,44.6,2017.0,9.0,4.366666666666666
57204.0,32.34,105.13,782.0,2017.0,9.0,3.1366666666666667
57206.0,32.25,105.54,545.4,2017.0,9.0,2.786666666666667
57208.0,32.17,105.31,544.5,2017.0,9.0,3.3133333333333335
57211.0,32.5,106.15,836.1,2017.0,9.0,2.91
57213.0,33.0,106.56,536.5,2017.0,9.0,2.52
57216.0,32.21,106.5,579.3000000000001,2017.0,9.0,3.0500000000000003
57217.0,32.14,106.17,485.70000000000005,2017.0,9.0,2.5
57231.0,32.32,108.32,503.8,2017.0,9.0,1.8066666666666666
57232.0,33.03,108.16,484.90000000000003,2017.0,9.0,2.3533333333333335
57233.0,32.54,108.3,413.1,2017.0,9.0,2.2
57237.0,32.04,108.02,674.0,2017.0,9.0,2.2066666666666666
57238.0,32.31,107.54,892.2,2017.0,9.0,2.1533333333333338
57242.0,32.51,109.22,285.5,2017.0,9.0,2.9266666666666667
57245.0,32.43,109.02,290.8,2017.0,9.0,2.4333333333333336
57247.0,32.19,108.54,438.5,2017.0,9.0,2.1133333333333333
57248.0,32.24,109.2,570.3000000000001,2017.0,9.0,1.8733333333333335
57249.0,32.19,109.41,448.20000000000005,2017.0,9.0,1.6066666666666667
57251.0,33.0,110.24,317.3,2017.0,9.0,3.6366666666666667
57253.0,32.5,110.52,244.8,2017.0,9.0,3.0633333333333335
57254.0,32.49,110.07,322.5,2017.0,9.0,2.07
57256.0,32.39,110.47,286.5,2017.0,9.0,4.0633333333333335
57257.0,32.14,110.14,307.0,2017.0,9.0,2.2100000000000004
57259.0,32.02,110.46,426.90000000000003,2017.0,9.0,2.2066666666666666
57260.0,32.34,111.31,133.4,2017.0,9.0,3.5766666666666667
57261.0,33.07,111.31,233.0,2017.0,9.0,3.6233333333333335
57265.0,32.26,111.44,132.1,2017.0,9.0,3.5233333333333334
57268.0,32.16,111.37,120.0,2017.0,9.0,3.673333333333334
57271.0,32.31,112.23,87.7,2017.0,9.0,3.6500000000000004
57273.0,32.44,112.48,96.7,2017.0,9.0,3.276666666666667
57274.0,32.42,111.59,120.0,2017.0,9.0,3.5133333333333336
57278.0,32.0,112.05,163.4,2017.0,9.0,3.166666666666667
57279.0,32.09,112.45,125.5,2017.0,9.0,2.9466666666666668
57281.0,32.42,113.18,142.20000000000002,2017.0,9.0,3.586666666666667
57285.0,32.23,113.25,153.0,2017.0,9.0,3.6933333333333334
57290.0,32.56,113.55,106.2,2017.0,9.0,4.05
57292.0,32.54,114.37,44.900000000000006,2017.0,9.0,3.406666666666667
57293.0,32.44,114.59,38.0,2017.0,9.0,4.053333333333334
57294.0,32.5,114.01,83.60000000000001,2017.0,9.0,4.253333333333333
57295.0,32.37,114.21,78.5,2017.0,9.0,3.526666666666667
57296.0,32.21,114.44,48.900000000000006,2017.0,9.0,3.78
57297.0,32.08,114.03,114.5,2017.0,9.0,3.2233333333333336
57298.0,32.13,114.33,55.400000000000006,2017.0,9.0,3.48
57299.0,32.01,114.54,49.400000000000006,2017.0,9.0,3.4266666666666667
57303.0,31.44,105.55,459.90000000000003,2017.0,9.0,2.716666666666667
57304.0,31.4,105.1,516.5,2017.0,9.0,2.566666666666667
57306.0,31.35,105.59,382.6,2017.0,9.0,2.266666666666667
57307.0,31.06,105.05,459.90000000000003,2017.0,9.0,2.5766666666666667
57308.0,31.13,105.23,421.3,2017.0,9.0,2.18
57309.0,30.59,105.53,378.40000000000003,2017.0,9.0,2.04
57313.0,31.52,106.46,417.70000000000005,2017.0,9.0,2.626666666666667
57314.0,31.21,106.04,405.70000000000005,2017.0,9.0,2.17
57315.0,31.31,106.24,655.7,2017.0,9.0,1.89
57317.0,31.02,106.25,324.90000000000003,2017.0,9.0,1.6100000000000003
57318.0,31.05,106.34,338.5,2017.0,9.0,2.27
57320.0,31.56,107.13,482.40000000000003,2017.0,9.0,2.02
57324.0,31.35,107.05,364.20000000000005,2017.0,9.0,1.6366666666666667
57326.0,31.22,107.43,389.40000000000003,2017.0,9.0,1.87
57328.0,31.12,107.3,344.90000000000003,2017.0,9.0,1.8233333333333335
57329.0,31.06,107.51,467.5,2017.0,9.0,2.1166666666666667
57333.0,31.57,108.4,798.2,2017.0,9.0,1.1366666666666667
57338.0,31.11,108.25,216.5,2017.0,9.0,1.0333333333333334
57339.0,30.57,108.41,297.2,2017.0,9.0,2.1266666666666665
57343.0,31.54,109.32,995.8000000000001,2017.0,9.0,1.5333333333333334
57345.0,31.24,109.37,337.8,2017.0,9.0,1.89
57348.0,31.01,109.32,299.8,2017.0,9.0,2.2433333333333336
57349.0,31.05,109.52,606.8000000000001,2017.0,9.0,2.3066666666666666
57351.0,30.5,111.0,231.0,2017.0,9.0,
57352.0,30.48,111.0,185.3,2017.0,9.0,
57353.0,30.5,111.0,191.8,2017.0,9.0,
57355.0,31.02,110.22,334.0,2017.0,9.0,2.4433333333333334
57358.0,30.5,110.58,295.5,2017.0,9.0,2.1166666666666667
57359.0,31.21,110.44,336.8,2017.0,9.0,2.52
57361.0,31.53,111.16,327.70000000000005,2017.0,9.0,2.1633333333333336
57362.0,31.45,110.4,935.2,2017.0,9.0,2.2333333333333334
57363.0,31.48,111.5,151.0,2017.0,9.0,3.2533333333333334
57368.0,31.03,111.38,141.5,2017.0,9.0,2.74
57370.0,31.44,112.13,67.8,2017.0,9.0,2.9766666666666666
57377.0,31.0,112.13,191.9,2017.0,9.0,3.3233333333333337
57378.0,31.12,112.38,108.0,2017.0,9.0,3.3233333333333337
57381.0,31.37,113.2,106.5,2017.0,9.0,3.4166666666666665
57385.0,31.37,113.49,93.30000000000001,2017.0,9.0,3.673333333333334
57386.0,31.15,114.0,51.6,2017.0,9.0,3.7266666666666666
57387.0,31.0,113.08,84.60000000000001,2017.0,9.0,3.8433333333333333
57388.0,31.16,113.43,53.7,2017.0,9.0,3.833333333333334
57389.0,31.02,113.45,32.2,2017.0,9.0,4.13
57390.0,31.48,114.04,733.5,2017.0,9.0,3.3433333333333333
57395.0,31.35,114.1,120.0,2017.0,9.0,3.8266666666666667
57396.0,31.38,114.51,128.70000000000002,2017.0,9.0,3.5533333333333332
57398.0,31.17,114.37,74.3,2017.0,9.0,3.396666666666667
57399.0,31.08,114.57,74.3,2017.0,9.0,4.65
57401.0,30.52,105.22,383.3,2017.0,9.0,2.236666666666667
57402.0,30.46,105.42,394.5,2017.0,9.0,1.92
57405.0,30.3,105.33,355.0,2017.0,9.0,1.8433333333333335
57407.0,30.17,105.02,462.6,2017.0,9.0,2.39
57408.0,30.07,105.19,383.6,2017.0,9.0,1.9766666666666666
57409.0,30.11,105.48,297.7,2017.0,9.0,2.1733333333333333
57411.0,30.45,106.08,347.0,2017.0,9.0,2.1733333333333333
57413.0,30.51,106.58,295.1,2017.0,9.0,1.9366666666666668
57414.0,30.31,106.27,403.70000000000005,2017.0,9.0,2.1966666666666668
57415.0,30.32,106.38,394.5,2017.0,9.0,2.1266666666666665
57416.0,30.2,106.56,391.5,2017.0,9.0,1.6533333333333335
57417.0,30.21,106.17,315.90000000000003,2017.0,9.0,2.6333333333333333
57420.0,30.45,107.11,418.0,2017.0,9.0,1.916666666666667
57425.0,30.11,107.14,416.1,2017.0,9.0,2.35
57426.0,30.41,107.48,454.5,2017.0,9.0,1.9233333333333336
57431.0,30.5,108.21,257.0,2017.0,9.0,2.2933333333333334
57432.0,30.46,108.24,186.70000000000002,2017.0,9.0,2.39
57437.0,30.18,108.02,325.6,2017.0,9.0,2.25
57438.0,29.59,108.07,632.3000000000001,2017.0,9.0,2.62
57439.0,30.17,108.56,1074.1000000000001,2017.0,9.0,2.336666666666667
57445.0,30.36,109.43,609.2,2017.0,9.0,2.006666666666667
57447.0,30.17,109.28,457.1,2017.0,9.0,2.106666666666667
57453.0,30.46,111.19,115.2,2017.0,9.0,2.866666666666667
57458.0,30.12,110.4,619.9000000000001,2017.0,9.0,2.06
57460.0,30.49,111.47,91.80000000000001,2017.0,9.0,2.7433333333333336
57461.0,30.44,111.22,256.5,2017.0,9.0,2.5100000000000002
57462.0,30.52,111.05,139.9,2017.0,9.0,
57464.0,30.28,111.11,177.9,2017.0,9.0,2.2966666666666664
57465.0,30.22,111.26,120.10000000000001,2017.0,9.0,2.8600000000000003
57466.0,30.28,111.45,66.4,2017.0,9.0,3.2200000000000006
57469.0,30.11,111.46,69.5,2017.0,9.0,2.4766666666666666
57475.0,30.24,112.54,31.200000000000003,2017.0,9.0,3.3266666666666667
57476.0,30.21,112.09,31.8,2017.0,9.0,3.3533333333333335
57477.0,30.04,112.13,38.400000000000006,2017.0,9.0,3.3133333333333335
57481.0,30.57,113.34,30.400000000000002,2017.0,9.0,3.8566666666666674
57482.0,30.54,113.57,25.5,2017.0,9.0,3.8133333333333335
57483.0,30.4,113.08,31.900000000000002,2017.0,9.0,3.486666666666667
57484.0,30.44,112.33,57.2,2017.0,9.0,3.3666666666666667
57485.0,30.17,113.28,23.700000000000003,2017.0,9.0,3.333333333333334
57486.0,30.39,113.51,25.0,2017.0,9.0,3.876666666666667
57489.0,30.31,114.0,23.6,2017.0,9.0,4.166666666666667
57491.0,30.52,114.24,31.400000000000002,2017.0,9.0,3.8666666666666667
57492.0,30.5,114.5,40.7,2017.0,9.0,4.373333333333334
57493.0,30.21,114.2,73.5,2017.0,9.0,4.243333333333333
57494.0,30.36,114.03,23.6,2017.0,9.0,3.906666666666667
57495.0,30.4,114.53,28.1,2017.0,9.0,3.846666666666667
57496.0,30.15,114.37,35.300000000000004,2017.0,9.0,3.94
57498.0,30.31,114.56,26.200000000000003,2017.0,9.0,3.6166666666666667
57499.0,30.04,114.53,40.300000000000004,2017.0,9.0,3.6633333333333336
57502.0,29.42,105.42,394.70000000000005,2017.0,9.0,1.4066666666666667
57503.0,29.37,105.07,349.70000000000005,2017.0,9.0,2.06
57505.0,29.25,105.35,338.0,2017.0,9.0,1.9733333333333336
57506.0,29.22,105.54,353.0,2017.0,9.0,2.0733333333333337
57507.0,29.2,105.18,385.70000000000005,2017.0,9.0,2.3766666666666665
57508.0,29.09,105.22,301.0,2017.0,9.0,2.256666666666667
57509.0,28.59,106.55,599.8000000000001,2017.0,9.0,3.003333333333334
57510.0,29.51,106.04,326.3,2017.0,9.0,2.0766666666666667
57511.0,29.51,106.27,240.8,2017.0,9.0,2.0300000000000002
57512.0,29.58,106.16,364.5,2017.0,9.0,2.7466666666666666
57513.0,29.44,106.37,464.70000000000005,2017.0,9.0,1.9966666666666666
57514.0,29.35,106.13,331.5,2017.0,9.0,1.9100000000000001
57516.0,29.35,106.28,259.1,2017.0,9.0,2.52
57517.0,29.17,106.15,261.40000000000003,2017.0,9.0,2.34
57518.0,29.2,106.3,506.1,2017.0,9.0,2.44
57519.0,29.1,107.07,698.8000000000001,2017.0,9.0,2.5733333333333337
57520.0,29.5,107.04,377.6,2017.0,9.0,2.2433333333333336
57522.0,29.44,107.16,372.8,2017.0,9.0,2.3833333333333333
57523.0,29.51,107.44,290.5,2017.0,9.0,2.316666666666667
57525.0,29.19,107.44,406.90000000000003,2017.0,9.0,2.4766666666666666
57536.0,29.31,108.46,786.9000000000001,2017.0,9.0,1.25
57537.0,29.18,108.1,322.20000000000005,2017.0,9.0,1.8
57540.0,29.41,109.09,776.9000000000001,2017.0,9.0,1.8133333333333335
