区站号,纬度,经度,观测场拔海高度,年,月,平均风速
56492.0,28.48,104.36,340.8,2017.0,10.0,1.1387096774193548
56493.0,28.51,104.58,292.8,2017.0,10.0,1.1709677419354838
56494.0,28.5,104.2,386.5,2017.0,10.0,1.5903225806451613
56496.0,28.18,105.14,399.40000000000003,2017.0,10.0,1.4483870967741936
56497.0,28.06,104.14,448.8,2017.0,10.0,0.7000000000000001
56498.0,28.09,104.3,549.0,2017.0,10.0,0.9064516129032258
56499.0,28.23,104.47,368.20000000000005,2017.0,10.0,0.8387096774193549
56533.0,27.45,98.4,1583.3000000000002,2017.0,10.0,0.5806451612903226
56543.0,27.51,99.45,3341.5,2017.0,10.0,2.2903225806451615
56548.0,27.1,99.17,2326.1,2017.0,10.0,0.8290322580645162
56565.0,27.26,101.29,2516.8,2017.0,10.0,1.903225806451613
56567.0,27.15,100.51,2367.2000000000003,2017.0,10.0,2.767741935483871
56569.0,27.25,102.11,1380.0,2017.0,10.0,2.4580645161290327
56571.0,27.54,102.16,1590.9,2017.0,10.0,0.9935483870967743
56575.0,27.22,102.33,1530.7,2017.0,10.0,1.3935483870967742
56578.0,27.04,102.45,993.6,2017.0,10.0,0.9774193548387097
56580.0,27.43,102.48,2460.0,2017.0,10.0,1.596774193548387
56582.0,27.45,103.54,1176.2,2017.0,10.0,1.0935483870967742
56584.0,27.42,103.15,1093.0,2017.0,10.0,0.8612903225806452
56585.0,27.12,103.33,1952.2,2017.0,10.0,1.4838709677419355
56586.0,27.21,103.43,1949.5,2017.0,10.0,1.241935483870968
56592.0,28.26,104.31,359.70000000000005,2017.0,10.0,0.9838709677419355
56593.0,28.35,104.55,279.1,2017.0,10.0,0.9290322580645163
56594.0,27.38,104.03,1035.0,2017.0,10.0,1.596774193548387
56595.0,27.25,104.52,1645.2,2017.0,10.0,1.4580645161290322
56596.0,27.51,105.03,1177.2,2017.0,10.0,1.1870967741935485
56598.0,27.08,104.44,1535.1000000000001,2017.0,10.0,1.2774193548387096
56641.0,26.54,98.52,1189.7,2017.0,10.0,0.4451612903225806
56643.0,25.52,98.51,949.9000000000001,2017.0,10.0,0.9161290322580646
56645.0,26.25,99.25,2344.9,2017.0,10.0,1.0096774193548388
56646.0,26.32,99.55,2191.4,2017.0,10.0,2.1225806451612903
56649.0,26.06,99.58,2059.9,2017.0,10.0,1.4225806451612906
56651.0,26.51,100.13,2380.9,2017.0,10.0,1.4129032258064518
56652.0,26.41,100.45,2130.5,2017.0,10.0,2.045161290322581
56654.0,26.35,100.11,2195.4,2017.0,10.0,1.6354838709677422
56664.0,26.38,101.16,1230.8000000000002,2017.0,10.0,1.064516129032258
56665.0,26.41,101.51,1140.3,2017.0,10.0,1.903225806451613
56666.0,26.35,101.43,1224.8,2017.0,10.0,1.4161290322580646
56669.0,26.02,101.4,1589.4,2017.0,10.0,2.1129032258064515
56670.0,26.55,102.07,1136.9,2017.0,10.0,1.2838709677419355
56671.0,26.39,102.15,1787.3000000000002,2017.0,10.0,1.532258064516129
56673.0,26.55,102.55,893.9000000000001,2017.0,10.0,0.9806451612903226
56674.0,26.3,101.44,1108.0,2017.0,10.0,1.0193548387096774
56675.0,26.39,102.35,1694.5,2017.0,10.0,0.8806451612903227
56684.0,26.24,103.15,2188.3,2017.0,10.0,3.4806451612903224
56688.0,26.06,103.1,1254.1000000000001,2017.0,10.0,2.138709677419355
56691.0,26.52,104.17,2237.5,2017.0,10.0,1.729032258064516
56693.0,26.35,104.52,1815.9,2017.0,10.0,1.2612903225806453
56697.0,26.13,104.05,1984.2,2017.0,10.0,2.0806451612903225
56739.0,24.59,98.3,1695.9,2017.0,10.0,1.3161290322580648
56742.0,25.53,99.22,1723.9,2017.0,10.0,1.1387096774193548
56745.0,25.41,99.57,1626.1000000000001,2017.0,10.0,1.0838709677419354
56746.0,25.28,99.31,1616.7,2017.0,10.0,1.3290322580645162
56748.0,25.07,99.11,1652.2,2017.0,10.0,1.3354838709677421
56751.0,25.42,100.11,1977.7,2017.0,10.0,1.3290322580645162
56752.0,25.5,100.34,1438.7,2017.0,10.0,1.6387096774193548
56755.0,25.23,100.24,1711.7,2017.0,10.0,1.4806451612903226
56756.0,25.29,100.35,1992.9,2017.0,10.0,1.7129032258064516
56757.0,25.16,100.17,1742.1000000000001,2017.0,10.0,1.6774193548387097
56761.0,25.43,101.19,1878.1000000000001,2017.0,10.0,1.5193548387096776
56763.0,25.44,101.52,1120.6000000000001,2017.0,10.0,1.5161290322580647
56764.0,25.32,101.14,1873.5,2017.0,10.0,1.4774193548387098
56766.0,25.18,101.31,1822.0,2017.0,10.0,1.8193548387096776
56767.0,25.12,101.16,1905.4,2017.0,10.0,1.1064516129032258
56768.0,25.02,101.33,1824.1000000000001,2017.0,10.0,1.6225806451612905
56772.0,25.14,102.3,1692.7,2017.0,10.0,1.3741935483870968
56774.0,25.19,102.15,1800.2,2017.0,10.0,1.5129032258064516
56775.0,25.33,102.27,1750.9,2017.0,10.0,0.9419354838709678
56777.0,25.07,102.06,1671.4,2017.0,10.0,1.1290322580645162
56778.0,25.0,102.39,1888.1000000000001,2017.0,10.0,1.7870967741935484
56781.0,25.33,103.16,1865.8000000000002,2017.0,10.0,1.135483870967742
56782.0,25.26,103.34,2067.1,2017.0,10.0,2.4225806451612906
56783.0,25.3,103.48,1906.2,2017.0,10.0,1.503225806451613
56785.0,25.21,103.05,1915.7,2017.0,10.0,1.6193548387096777
56786.0,25.36,103.49,1898.7,2017.0,10.0,1.7516129032258065
56788.0,24.59,103.37,1857.6000000000001,2017.0,10.0,2.193548387096774
56790.0,25.41,104.15,1925.8000000000002,2017.0,10.0,2.135483870967742
56792.0,25.47,104.58,1649.4,2017.0,10.0,1.5
56793.0,25.43,104.28,1800.0,2017.0,10.0,1.5838709677419356
56835.0,24.1,97.47,959.1,2017.0,10.0,0.9870967741935485
56836.0,24.42,97.57,826.7,2017.0,10.0,1.3806451612903228
56838.0,24.0,97.51,762.9000000000001,2017.0,10.0,0.8838709677419354
56839.0,23.46,98.49,995.3000000000001,2017.0,10.0,0.9193548387096775
56840.0,24.49,98.18,1012.9000000000001,2017.0,10.0,1.7225806451612904
56841.0,24.36,98.41,1528.0,2017.0,10.0,1.3354838709677421
56842.0,24.44,99.11,1471.2,2017.0,10.0,1.3903225806451613
56843.0,24.5,99.37,1650.6000000000001,2017.0,10.0,1.403225806451613
56844.0,24.26,98.35,913.8000000000001,2017.0,10.0,1.0580645161290323
56846.0,24.35,99.56,1569.0,2017.0,10.0,1.3225806451612905
56849.0,24.02,99.14,1606.2,2017.0,10.0,1.3483870967741938
56851.0,25.02,100.31,1377.2,2017.0,10.0,1.3774193548387097
56854.0,24.27,100.08,1108.6000000000001,2017.0,10.0,1.2258064516129032
56856.0,24.28,100.52,1162.3,2017.0,10.0,0.935483870967742
56862.0,24.41,101.36,1968.1000000000001,2017.0,10.0,1.5290322580645164
56863.0,24.55,102.3,1893.4,2017.0,10.0,1.5612903225806454
56867.0,23.59,101.07,1105.4,2017.0,10.0,1.6225806451612905
56869.0,24.04,101.58,1497.5,2017.0,10.0,1.6258064516129034
56870.0,24.39,102.11,1600.9,2017.0,10.0,1.5161290322580647
56871.0,24.41,102.34,1979.2,2017.0,10.0,1.9161290322580644
56872.0,24.57,102.37,2358.3,2017.0,10.0,2.1258064516129034
56873.0,24.41,102.55,1796.3000000000002,2017.0,10.0,1.4322580645161291
56875.0,24.2,102.33,1716.9,2017.0,10.0,1.306451612903226
56876.0,24.17,102.46,1731.1000000000001,2017.0,10.0,1.606451612903226
56878.0,24.08,102.45,1801.8000000000002,2017.0,10.0,1.974193548387097
56879.0,24.11,102.55,1702.6000000000001,2017.0,10.0,1.4064516129032258
56880.0,24.55,103.1,1532.5,2017.0,10.0,1.0774193548387097
56881.0,24.45,103.16,1695.8000000000002,2017.0,10.0,1.7548387096774194
56882.0,24.55,102.5,1976.6000000000001,2017.0,10.0,2.1516129032258067
56883.0,24.49,103.59,1900.9,2017.0,10.0,2.0838709677419356
56885.0,24.24,103.27,1415.5,2017.0,10.0,1.3548387096774195
56886.0,24.32,103.46,1704.3000000000002,2017.0,10.0,1.7677419354838708
56889.0,24.03,104.1,1518.7,2017.0,10.0,1.7193548387096778
56891.0,24.53,104.19,1482.7,2017.0,10.0,1.7645161290322582
56898.0,24.11,102.24,1600.0,2017.0,10.0,1.6838709677419357
56944.0,23.09,99.16,1278.3000000000002,2017.0,10.0,1.0290322580645161
56946.0,23.33,99.24,1104.9,2017.0,10.0,0.7806451612903227
56948.0,22.38,99.36,1155.0,2017.0,10.0,0.832258064516129
56949.0,22.19,99.36,1079.9,2017.0,10.0,1.3193548387096774
56950.0,23.28,99.48,1044.1000000000001,2017.0,10.0,0.835483870967742
56951.0,23.53,100.05,1502.4,2017.0,10.0,1.0451612903225806
56952.0,23.3,100.42,979.2,2017.0,10.0,1.2612903225806453
56954.0,22.34,99.56,1054.8,2017.0,10.0,1.003225806451613
56958.0,21.58,100.28,1222.8,2017.0,10.0,1.1774193548387097
56959.0,22.0,100.47,582.0,2017.0,10.0,0.5161290322580645
56961.0,23.02,101.03,1336.9,2017.0,10.0,0.9225806451612905
56962.0,23.25,101.4,1314.6000000000001,2017.0,10.0,1.1225806451612905
56964.0,22.47,100.58,1302.1000000000001,2017.0,10.0,0.832258064516129
56966.0,23.36,101.59,400.90000000000003,2017.0,10.0,1.7516129032258065
56969.0,21.28,101.34,633.4000000000001,2017.0,10.0,0.7548387096774194
56970.0,23.42,102.29,1419.3000000000002,2017.0,10.0,1.6387096774193548
56973.0,23.37,102.5,1309.3000000000002,2017.0,10.0,1.8806451612903226
56975.0,23.22,102.26,974.5,2017.0,10.0,2.919354838709678
56976.0,23.13,102.51,312.3,2017.0,10.0,1.567741935483871
56977.0,22.35,101.51,1120.5,2017.0,10.0,0.6774193548387097
56978.0,23.0,102.25,1642.8000000000002,2017.0,10.0,1.4838709677419355
56982.0,23.42,103.17,1117.0,2017.0,10.0,1.5806451612903227
56984.0,23.23,103.09,1720.5,2017.0,10.0,2.8000000000000003
56985.0,23.27,103.2,1313.6000000000001,2017.0,10.0,2.5806451612903225
56986.0,22.59,103.41,1414.1000000000001,2017.0,10.0,1.6322580645161293
56987.0,22.47,103.14,1260.0,2017.0,10.0,1.2806451612903227
56989.0,22.3,103.57,137.8,2017.0,10.0,1.0
56991.0,23.37,104.2,1561.1000000000001,2017.0,10.0,2.064516129032258
56992.0,23.27,104.42,1507.5,2017.0,10.0,1.4967741935483871
56994.0,23.2,104.17,1293.5,2017.0,10.0,1.0935483870967742
56995.0,23.02,104.25,1332.9,2017.0,10.0,0.9935483870967743
56996.0,23.08,104.42,1093.4,2017.0,10.0,1.4387096774193548
57001.0,34.45,105.2,1271.9,2017.0,10.0,1.5870967741935484
57002.0,34.51,105.39,1216.1000000000001,2017.0,10.0,1.096774193548387
57003.0,34.54,106.5,924.2,2017.0,10.0,1.332258064516129
57004.0,34.44,104.53,1495.4,2017.0,10.0,2.509677419354839
57006.0,34.34,105.45,1149.8,2017.0,10.0,1.2774193548387096
57007.0,34.11,105.11,1404.6000000000001,2017.0,10.0,1.0806451612903227
57008.0,34.02,105.18,1579.0,2017.0,10.0,1.3612903225806452
57011.0,34.45,106.09,1378.2,2017.0,10.0,1.1870967741935485
57012.0,34.59,106.12,1664.5,2017.0,10.0,1.196774193548387
57014.0,34.34,105.52,1085.2,2017.0,10.0,1.838709677419355
57016.0,34.21,107.08,612.4,2017.0,10.0,0.9709677419354839
57020.0,34.22,107.24,563.0,2017.0,10.0,1.8806451612903226
57021.0,34.39,107.08,751.6,2017.0,10.0,1.3806451612903228
57022.0,34.41,107.47,1026.3,2017.0,10.0,1.0258064516129033
57023.0,35.01,108.07,919.9000000000001,2017.0,10.0,1.9161290322580644
57024.0,34.27,107.39,669.6,2017.0,10.0,1.564516129032258
57025.0,34.31,107.23,781.1,2017.0,10.0,1.9483870967741936
57026.0,34.22,107.53,585.9,2017.0,10.0,1.0580645161290323
57027.0,34.18,107.44,490.8,2017.0,10.0,1.370967741935484
57028.0,34.02,107.19,1543.6000000000001,2017.0,10.0,1.2870967741935484
57029.0,34.3,108.29,543.2,2017.0,10.0,1.9838709677419357
57030.0,34.42,108.09,994.6,2017.0,10.0,1.5548387096774194
57031.0,34.49,108.33,1012.7,2017.0,10.0,1.929032258064516
57032.0,34.08,108.12,436.0,2017.0,10.0,1.2580645161290323
57033.0,34.33,108.49,428.1,2017.0,10.0,1.8483870967741938
57034.0,34.19,108.14,471.0,2017.0,10.0,1.7193548387096778
57035.0,34.33,108.14,636.8000000000001,2017.0,10.0,1.1903225806451612
57037.0,34.56,108.59,710.0,2017.0,10.0,1.3903225806451613
57038.0,34.17,108.27,410.90000000000003,2017.0,10.0,1.5612903225806454
57039.0,34.05,108.53,445.0,2017.0,10.0,1.1
57040.0,34.33,109.04,385.0,2017.0,10.0,1.8290322580645162
57041.0,34.38,108.55,424.0,2017.0,10.0,1.6838709677419357
57042.0,34.47,109.11,470.90000000000003,2017.0,10.0,1.6806451612903226
57043.0,34.48,109.58,351.40000000000003,2017.0,10.0,1.7709677419354841
57044.0,34.24,109.14,424.5,2017.0,10.0,1.6806451612903226
57045.0,34.24,109.3,640.8000000000001,2017.0,10.0,1.332258064516129
57046.0,34.29,110.05,2064.9,2017.0,10.0,3.416129032258065
57047.0,34.1,109.19,540.2,2017.0,10.0,1.3612903225806452
57048.0,34.24,108.43,472.8,2017.0,10.0,1.8580645161290326
57049.0,34.31,109.44,341.5,2017.0,10.0,1.3419354838709678
57051.0,34.48,111.12,409.90000000000003,2017.0,10.0,1.9387096774193548
57052.0,34.53,110.27,354.1,2017.0,10.0,2.003225806451613
57053.0,34.42,110.43,505.70000000000005,2017.0,10.0,2.412903225806452
57054.0,34.33,110.14,556.3000000000001,2017.0,10.0,1.6806451612903226
57055.0,34.36,110.08,342.1,2017.0,10.0,2.0516129032258066
57056.0,34.32,110.51,484.5,2017.0,10.0,2.0967741935483875
57057.0,34.06,110.09,963.4000000000001,2017.0,10.0,0.803225806451613
57060.0,35.1,111.14,402.90000000000003,2017.0,10.0,1.2548387096774194
57061.0,34.5,111.12,410.70000000000005,2017.0,10.0,1.6806451612903226
57063.0,34.46,111.46,523.6,2017.0,10.0,1.9580645161290324
57065.0,34.33,112.08,317.5,2017.0,10.0,2.5806451612903225
57066.0,34.24,111.4,408.20000000000005,2017.0,10.0,2.474193548387097
57067.0,34.05,111.04,658.5,2017.0,10.0,1.670967741935484
57070.0,34.44,112.07,364.0,2017.0,10.0,2.0806451612903225
57071.0,34.48,112.28,329.1,2017.0,10.0,2.512903225806452
57072.0,34.55,112.45,127.5,2017.0,10.0,1.332258064516129
57074.0,34.25,112.24,252.20000000000002,2017.0,10.0,1.5
57075.0,34.1,112.52,203.10000000000002,2017.0,10.0,1.3096774193548388
57076.0,34.44,112.47,189.5,2017.0,10.0,2.1870967741935483
57077.0,33.47,111.39,742.4000000000001,2017.0,10.0,1.9645161290322581
57078.0,34.09,112.28,336.5,2017.0,10.0,1.3451612903225807
57079.0,34.57,113.02,106.4,2017.0,10.0,1.7612903225806453
57080.0,34.44,112.58,165.20000000000002,2017.0,10.0,1.270967741935484
57081.0,34.48,113.26,140.9,2017.0,10.0,1.096774193548387
57082.0,34.28,113.01,427.1,2017.0,10.0,2.035483870967742
57083.0,34.43,113.39,110.4,2017.0,10.0,1.409677419354839
57084.0,34.3,113.03,1178.4,2017.0,10.0,3.5064516129032257
57085.0,34.32,113.2,259.90000000000003,2017.0,10.0,1.2322580645161292
57086.0,34.23,113.43,116.60000000000001,2017.0,10.0,1.7645161290322582
57087.0,34.16,113.44,104.10000000000001,2017.0,10.0,2.129032258064516
57088.0,34.11,113.3,146.0,2017.0,10.0,1.7838709677419358
57089.0,34.04,113.56,67.2,2017.0,10.0,1.9612903225806453
57090.0,34.43,113.58,78.10000000000001,2017.0,10.0,1.209677419354839
57091.0,34.47,114.18,73.7,2017.0,10.0,1.793548387096774
57093.0,34.51,114.49,73.3,2017.0,10.0,1.6548387096774193
57094.0,34.24,114.13,67.4,2017.0,10.0,1.3096774193548388
57095.0,34.07,114.09,61.1,2017.0,10.0,1.4935483870967743
57096.0,34.32,114.47,59.7,2017.0,10.0,1.2967741935483872
57098.0,34.05,114.24,58.300000000000004,2017.0,10.0,1.4129032258064518
57099.0,34.04,114.51,52.6,2017.0,10.0,1.067741935483871
57102.0,33.45,105.43,970.0,2017.0,10.0,0.7838709677419355
57105.0,33.2,105.36,1221.2,2017.0,10.0,1.103225806451613
57106.0,33.19,106.09,794.2,2017.0,10.0,1.9967741935483874
57110.0,33.47,106.05,930.8000000000001,2017.0,10.0,0.7709677419354839
57111.0,33.55,106.18,961.4000000000001,2017.0,10.0,0.6419354838709678
57113.0,33.56,106.33,984.0,2017.0,10.0,1.3419354838709678
57119.0,33.1,106.42,548.1,2017.0,10.0,1.370967741935484
57123.0,34.17,108.04,506.0,2017.0,10.0,1.3419354838709678
57124.0,33.38,106.56,1032.1000000000001,2017.0,10.0,1.1741935483870969
57126.0,33.13,107.33,468.6,2017.0,10.0,1.3774193548387097
57127.0,33.04,107.02,509.5,2017.0,10.0,0.8709677419354839
57128.0,33.1,107.2,486.40000000000003,2017.0,10.0,1.3
57129.0,32.59,107.43,446.0,2017.0,10.0,1.2645161290322582
57131.0,34.26,108.58,410.0,2017.0,10.0,2.2
57132.0,34.08,108.35,411.0,2017.0,10.0,1.4548387096774196
57134.0,33.31,107.59,827.2,2017.0,10.0,1.2258064516129032
57137.0,33.19,108.19,802.4000000000001,2017.0,10.0,1.0129032258064516
57140.0,33.4,109.07,818.2,2017.0,10.0,0.5387096774193548
57143.0,33.52,109.58,742.2,2017.0,10.0,1.6612903225806452
57144.0,33.26,109.09,693.7,2017.0,10.0,0.9193548387096775
57153.0,33.42,110.2,639.0,2017.0,10.0,1.4645161290322581
57154.0,33.32,110.54,523.0,2017.0,10.0,0.6419354838709678
57155.0,33.32,109.55,813.2,2017.0,10.0,1.306451612903226
57156.0,33.18,111.3,250.3,2017.0,10.0,1.2774193548387096
57162.0,34.08,112.04,440.70000000000005,2017.0,10.0,2.0566666666666666
57169.0,33.09,111.53,221.20000000000002,2017.0,10.0,1.4322580645161291
57171.0,33.46,113.07,142.0,2017.0,10.0,2.609677419354839
57173.0,33.45,112.53,145.70000000000002,2017.0,10.0,1.209677419354839
57175.0,33.05,112.15,239.70000000000002,2017.0,10.0,2.8548387096774195
57176.0,33.29,112.25,231.10000000000002,2017.0,10.0,1.0129032258064516
57177.0,33.2,113.32,89.80000000000001,2017.0,10.0,1.064516129032258
57178.0,33.06,112.29,180.60000000000002,2017.0,10.0,2.3483870967741938
57179.0,33.17,113.0,160.4,2017.0,10.0,1.645161290322581
57180.0,33.59,113.12,117.5,2017.0,10.0,1.2193548387096775
57181.0,33.53,113.03,136.4,2017.0,10.0,1.664516129032258
57182.0,33.51,113.31,80.4,2017.0,10.0,1.370967741935484
57183.0,33.48,113.55,60.0,2017.0,10.0,1.1709677419354838
57184.0,33.38,113.18,97.5,2017.0,10.0,2.0870967741935487
57185.0,33.27,113.35,91.10000000000001,2017.0,10.0,1.6258064516129034
57186.0,33.36,114.03,58.7,2017.0,10.0,1.3225806451612905
57187.0,33.02,112.58,116.80000000000001,2017.0,10.0,2.0387096774193547
57188.0,33.22,114.02,55.900000000000006,2017.0,10.0,1.4903225806451612
57189.0,33.08,113.57,64.60000000000001,2017.0,10.0,1.693548387096774
57190.0,33.45,114.24,50.5,2017.0,10.0,1.7870967741935484
57191.0,34.31,114.28,64.2,2017.0,10.0,1.935483870967742
57192.0,33.44,114.51,45.5,2017.0,10.0,0.7322580645161291
57193.0,33.47,114.31,52.6,2017.0,10.0,1.6903225806451614
57194.0,33.16,114.18,53.400000000000006,2017.0,10.0,1.8774193548387097
57195.0,33.37,114.37,46.6,2017.0,10.0,1.064516129032258
57196.0,33.24,114.52,43.6,2017.0,10.0,1.570967741935484
57197.0,32.58,114.21,50.1,2017.0,10.0,1.8129032258064517
57198.0,33.3,114.34,44.6,2017.0,10.0,1.6806451612903226
57204.0,32.34,105.13,782.0,2017.0,10.0,1.1387096774193548
57206.0,32.25,105.54,545.4,2017.0,10.0,1.629032258064516
57208.0,32.17,105.31,544.5,2017.0,10.0,1.6161290322580646
57211.0,32.5,106.15,836.1,2017.0,10.0,0.9225806451612905
57213.0,33.0,106.56,536.5,2017.0,10.0,1.0258064516129033
57216.0,32.21,106.5,579.3000000000001,2017.0,10.0,1.6225806451612905
57217.0,32.14,106.17,485.70000000000005,2017.0,10.0,0.8935483870967742
57231.0,32.32,108.32,503.8,2017.0,10.0,0.7032258064516129
57232.0,33.03,108.16,484.90000000000003,2017.0,10.0,1.2516129032258065
57233.0,32.54,108.3,413.1,2017.0,10.0,1.3096774193548388
57237.0,32.04,108.02,674.0,2017.0,10.0,1.370967741935484
57238.0,32.31,107.54,892.2,2017.0,10.0,1.8161290322580645
57242.0,32.51,109.22,285.5,2017.0,10.0,1.4000000000000001
57245.0,32.43,109.02,290.8,2017.0,10.0,1.0741935483870968
57247.0,32.19,108.54,438.5,2017.0,10.0,1.0290322580645161
57248.0,32.24,109.2,570.3000000000001,2017.0,10.0,2.1032258064516127
57249.0,32.19,109.41,448.20000000000005,2017.0,10.0,1.0612903225806452
57251.0,33.0,110.24,317.3,2017.0,10.0,1.3290322580645162
57253.0,32.5,110.52,244.8,2017.0,10.0,1.667741935483871
57254.0,32.49,110.07,322.5,2017.0,10.0,0.8096774193548388
57256.0,32.39,110.47,286.5,2017.0,10.0,1.3741935483870968
57257.0,32.14,110.14,307.0,2017.0,10.0,0.9903225806451612
57259.0,32.02,110.46,426.90000000000003,2017.0,10.0,1.3774193548387097
57260.0,32.34,111.31,133.4,2017.0,10.0,1.238709677419355
57261.0,33.07,111.31,233.0,2017.0,10.0,0.7870967741935484
57265.0,32.26,111.44,132.1,2017.0,10.0,1.6258064516129034
57268.0,32.16,111.37,120.0,2017.0,10.0,1.670967741935484
57271.0,32.31,112.23,87.7,2017.0,10.0,1.570967741935484
57273.0,32.44,112.48,96.7,2017.0,10.0,2.412903225806452
57274.0,32.42,111.59,120.0,2017.0,10.0,1.6806451612903226
57278.0,32.0,112.05,163.4,2017.0,10.0,2.819354838709678
57279.0,32.09,112.45,125.5,2017.0,10.0,1.3870967741935485
57281.0,32.42,113.18,142.20000000000002,2017.0,10.0,1.4774193548387098
57285.0,32.23,113.25,153.0,2017.0,10.0,1.070967741935484
57290.0,32.56,113.55,106.2,2017.0,10.0,1.7612903225806453
57292.0,32.54,114.37,44.900000000000006,2017.0,10.0,1.993548387096774
57293.0,32.44,114.59,38.0,2017.0,10.0,1.929032258064516
57294.0,32.5,114.01,83.60000000000001,2017.0,10.0,1.7322580645161292
57295.0,32.37,114.21,78.5,2017.0,10.0,1.2193548387096775
57296.0,32.21,114.44,48.900000000000006,2017.0,10.0,1.1612903225806452
57297.0,32.08,114.03,114.5,2017.0,10.0,1.8548387096774193
57298.0,32.13,114.33,55.400000000000006,2017.0,10.0,1.2548387096774194
57299.0,32.01,114.54,49.400000000000006,2017.0,10.0,1.535483870967742
57303.0,31.44,105.55,459.90000000000003,2017.0,10.0,1.3612903225806452
57304.0,31.4,105.1,516.5,2017.0,10.0,1.1580645161290322
57306.0,31.35,105.59,382.6,2017.0,10.0,1.306451612903226
57307.0,31.06,105.05,459.90000000000003,2017.0,10.0,1.864516129032258
57308.0,31.13,105.23,421.3,2017.0,10.0,1.8838709677419356
57309.0,30.59,105.53,378.40000000000003,2017.0,10.0,1.6193548387096777
57313.0,31.52,106.46,417.70000000000005,2017.0,10.0,1.1612903225806452
57314.0,31.21,106.04,405.70000000000005,2017.0,10.0,1.9225806451612906
57315.0,31.31,106.24,655.7,2017.0,10.0,1.867741935483871
57317.0,31.02,106.25,324.90000000000003,2017.0,10.0,1.2451612903225806
57318.0,31.05,106.34,338.5,2017.0,10.0,1.1709677419354838
57320.0,31.56,107.13,482.40000000000003,2017.0,10.0,1.2258064516129032
57324.0,31.35,107.05,364.20000000000005,2017.0,10.0,0.935483870967742
57326.0,31.22,107.43,389.40000000000003,2017.0,10.0,1.167741935483871
57328.0,31.12,107.3,344.90000000000003,2017.0,10.0,1.0548387096774194
57329.0,31.06,107.51,467.5,2017.0,10.0,1.5
57333.0,31.57,108.4,798.2,2017.0,10.0,0.7580645161290324
57338.0,31.11,108.25,216.5,2017.0,10.0,0.9612903225806453
57339.0,30.57,108.41,297.2,2017.0,10.0,1.435483870967742
57343.0,31.54,109.32,995.8000000000001,2017.0,10.0,1.7000000000000002
57345.0,31.24,109.37,337.8,2017.0,10.0,0.9290322580645163
57348.0,31.01,109.32,299.8,2017.0,10.0,1.7838709677419358
57349.0,31.05,109.52,606.8000000000001,2017.0,10.0,2.6806451612903226
57351.0,30.5,111.0,231.0,2017.0,10.0,1.0838709677419354
57352.0,30.48,111.0,185.3,2017.0,10.0,0.7516129032258065
57353.0,30.5,111.0,191.8,2017.0,10.0,1.3633333333333333
57355.0,31.02,110.22,334.0,2017.0,10.0,2.1193548387096777
57358.0,30.5,110.58,295.5,2017.0,10.0,1.0806451612903227
57359.0,31.21,110.44,336.8,2017.0,10.0,1.3129032258064517
57361.0,31.53,111.16,327.70000000000005,2017.0,10.0,1.0129032258064516
57362.0,31.45,110.4,935.2,2017.0,10.0,1.3451612903225807
57363.0,31.48,111.5,151.0,2017.0,10.0,1.2451612903225806
57368.0,31.03,111.38,141.5,2017.0,10.0,1.8774193548387097
57370.0,31.44,112.13,67.8,2017.0,10.0,1.8935483870967742
57377.0,31.0,112.13,191.9,2017.0,10.0,4.219354838709678
57378.0,31.12,112.38,108.0,2017.0,10.0,2.7129032258064516
57381.0,31.37,113.2,106.5,2017.0,10.0,1.3806451612903228
57385.0,31.37,113.49,93.30000000000001,2017.0,10.0,1.4258064516129032
57386.0,31.15,114.0,51.6,2017.0,10.0,2.0967741935483875
57387.0,31.0,113.08,84.60000000000001,2017.0,10.0,1.8290322580645162
57388.0,31.16,113.43,53.7,2017.0,10.0,1.7967741935483872
57389.0,31.02,113.45,32.2,2017.0,10.0,1.167741935483871
57390.0,31.48,114.04,733.5,2017.0,10.0,3.17741935483871
57395.0,31.35,114.1,120.0,2017.0,10.0,4.02258064516129
57396.0,31.38,114.51,128.70000000000002,2017.0,10.0,3.3258064516129036
57398.0,31.17,114.37,74.3,2017.0,10.0,1.7161290322580645
57399.0,31.08,114.57,74.3,2017.0,10.0,2.570967741935484
57401.0,30.52,105.22,383.3,2017.0,10.0,1.164516129032258
57402.0,30.46,105.42,394.5,2017.0,10.0,1.5838709677419356
57405.0,30.3,105.33,355.0,2017.0,10.0,1.235483870967742
57407.0,30.17,105.02,462.6,2017.0,10.0,1.4193548387096775
57408.0,30.07,105.19,383.6,2017.0,10.0,1.8419354838709676
57409.0,30.11,105.48,297.7,2017.0,10.0,1.3774193548387097
57411.0,30.45,106.08,347.0,2017.0,10.0,1.967741935483871
57413.0,30.51,106.58,295.1,2017.0,10.0,1.035483870967742
57414.0,30.31,106.27,403.70000000000005,2017.0,10.0,1.3483870967741938
57415.0,30.32,106.38,394.5,2017.0,10.0,1.6258064516129034
57416.0,30.2,106.56,391.5,2017.0,10.0,1.1129032258064517
57417.0,30.21,106.17,315.90000000000003,2017.0,10.0,1.238709677419355
57420.0,30.45,107.11,418.0,2017.0,10.0,1.3838709677419354
57425.0,30.18,107.24,416.1,2017.0,10.0,1.235483870967742
57426.0,30.41,107.48,454.5,2017.0,10.0,1.5225806451612904
57431.0,30.5,108.21,257.0,2017.0,10.0,0.8096774193548388
57432.0,30.46,108.24,186.70000000000002,2017.0,10.0,1.0225806451612904
